id,value
doctl,
doctl.account,
doctl.account.get,
doctl.account.ratelimit,
doctl.auth,
doctl.auth.init,
doctl.auth.switch,
doctl.completion,
doctl.completion.bash,
doctl.completion.zsh,
doctl.compute,
doctl.compute.action,
doctl.compute.action.get,
doctl.compute.action.list,
doctl.compute.action.wait,
doctl.compute.cdn,
doctl.compute.cdn.create,
doctl.compute.cdn.delete,
doctl.compute.cdn.flush,
doctl.compute.cdn.get,
doctl.compute.cdn.list,
doctl.compute.cdn.update,
doctl.compute.certificate,
doctl.compute.certificate.create,
doctl.compute.certificate.delete,
doctl.compute.certificate.get,
doctl.compute.certificate.list,
doctl.compute.domain,
doctl.compute.domain.create,
doctl.compute.domain.delete,
doctl.compute.domain.get,
doctl.compute.domain.list,
doctl.compute.domain.records,
doctl.compute.domain.records.create,
doctl.compute.domain.records.delete,
doctl.compute.domain.records.list,
doctl.compute.domain.records.update,
doctl.compute.droplet,
doctl.compute.droplet.actions,
doctl.compute.droplet.backups,
doctl.compute.droplet.create,
doctl.compute.droplet.delete,
doctl.compute.droplet.get,
doctl.compute.droplet.kernels,
doctl.compute.droplet.list,
doctl.compute.droplet.neighbors,
doctl.compute.droplet.snapshots,
doctl.compute.droplet.tag,
doctl.compute.droplet.untag,
doctl.compute.droplet-action,
doctl.compute.droplet-action.change-kernel,
doctl.compute.droplet-action.disable-backups,
doctl.compute.droplet-action.enable-backups,
doctl.compute.droplet-action.enable-ipv6,
doctl.compute.droplet-action.enable-private-networking,
doctl.compute.droplet-action.get,
doctl.compute.droplet-action.password-reset,
doctl.compute.droplet-action.power-cycle,
doctl.compute.droplet-action.power-off,
doctl.compute.droplet-action.power-on,
doctl.compute.droplet-action.reboot,
doctl.compute.droplet-action.rebuild,
doctl.compute.droplet-action.rename,
doctl.compute.droplet-action.resize,
doctl.compute.droplet-action.restore,
doctl.compute.droplet-action.shutdown,
doctl.compute.droplet-action.snapshot,
doctl.compute.firewall,
doctl.compute.firewall.add-droplets,
doctl.compute.firewall.add-rules,
doctl.compute.firewall.add-tags,
doctl.compute.firewall.create,
doctl.compute.firewall.delete,
doctl.compute.firewall.get,
doctl.compute.firewall.list,
doctl.compute.firewall.list-by-droplet,
doctl.compute.firewall.remove-droplets,
doctl.compute.firewall.remove-rules,
doctl.compute.firewall.remove-tags,
doctl.compute.firewall.update,
doctl.compute.floating-ip,
doctl.compute.floating-ip.create,
doctl.compute.floating-ip.delete,
doctl.compute.floating-ip.get,
doctl.compute.floating-ip.list,
doctl.compute.floating-ip-action,
doctl.compute.floating-ip-action.assign,
doctl.compute.floating-ip-action.get,
doctl.compute.floating-ip-action.unassign,
doctl.compute.image,
doctl.compute.image.delete,
doctl.compute.image.get,
doctl.compute.image.list,
doctl.compute.image.list-application,
doctl.compute.image.list-distribution,
doctl.compute.image.list-user,
doctl.compute.image.update,
doctl.compute.image-action,
doctl.compute.image-action.get,
doctl.compute.image-action.transfer,
doctl.compute.load-balancer,
doctl.compute.load-balancer.add-droplets,
doctl.compute.load-balancer.add-forwarding-rules,
doctl.compute.load-balancer.create,
doctl.compute.load-balancer.delete,
doctl.compute.load-balancer.get,
doctl.compute.load-balancer.list,
doctl.compute.load-balancer.remove-droplets,
doctl.compute.load-balancer.remove-forwarding-rules,
doctl.compute.load-balancer.update,
doctl.compute.plugin,
doctl.compute.plugin.list,
