id,value
octl,
octl.cloud,
octl.cluster,
octl.cluster.apply,
octl.cluster.create,
octl.cluster.delete,
octl.cluster.get,
octl.cluster.list,
octl.cluster.patch,
octl.cluster.update,
octl.cluster.agent,
octl.cluster.agent.apply,
octl.cluster.agent.create,
octl.cluster.agent.delete,
octl.cluster.agent.get,
octl.cluster.agent.list,
octl.cluster.agent.patch,
octl.cluster.agent.update,
octl.cluster.agent.extension,
octl.cluster.agent.extension.apply,
octl.cluster.agent.extension.create,
octl.cluster.agent.extension.delete,
octl.cluster.agent.extension.get,
octl.cluster.agent.extension.list,
octl.cluster.agent.extension.patch,
octl.cluster.agent.extension.update,
octl.cluster.agent.extension.template,
octl.cluster.agent.template,
octl.cluster.brm,
octl.cluster.brm.apply,
octl.cluster.brm.create,
octl.cluster.brm.delete,
octl.cluster.brm.get,
octl.cluster.brm.list,
octl.cluster.brm.patch,
octl.cluster.brm.update,
octl.cluster.brm.backup,
octl.cluster.brm.backup.apply,
octl.cluster.brm.backup.create,
octl.cluster.brm.backup.delete,
octl.cluster.brm.backup.get,
octl.cluster.brm.backup.list,
octl.cluster.brm.backup.patch,
octl.cluster.brm.backup.update,
octl.cluster.brm.backup.template,
octl.cluster.brm.backuplocation,
octl.cluster.brm.backuplocation.apply,
octl.cluster.brm.backuplocation.create,
octl.cluster.brm.backuplocation.delete,
octl.cluster.brm.backuplocation.get,
octl.cluster.brm.backuplocation.list,
octl.cluster.brm.backuplocation.patch,
octl.cluster.brm.backuplocation.update,
octl.cluster.brm.backuplocation.template,
octl.cluster.brm.restore,
octl.cluster.brm.restore.apply,
octl.cluster.brm.restore.create,
octl.cluster.brm.restore.delete,
octl.cluster.brm.restore.get,
octl.cluster.brm.restore.list,
octl.cluster.brm.restore.patch,
octl.cluster.brm.restore.update,
octl.cluster.brm.restore.template,
octl.cluster.brm.schedule,
octl.cluster.brm.schedule.apply,
octl.cluster.brm.schedule.create,
octl.cluster.brm.schedule.delete,
octl.cluster.brm.schedule.get,
octl.cluster.brm.schedule.list,
octl.cluster.brm.schedule.patch,
octl.cluster.brm.schedule.update,
octl.cluster.brm.schedule.template,
octl.cluster.brm.snapshotlocation,
octl.cluster.brm.snapshotlocation.apply,
octl.cluster.brm.snapshotlocation.create,
octl.cluster.brm.snapshotlocation.delete,
octl.cluster.brm.snapshotlocation.get,
octl.cluster.brm.snapshotlocation.list,
octl.cluster.brm.snapshotlocation.patch,
octl.cluster.brm.snapshotlocation.update,
octl.cluster.brm.snapshotlocation.template,
octl.cluster.brm.template,
octl.cluster.clusterpolicy,
octl.cluster.clusterpolicy.apply,
octl.cluster.clusterpolicy.create,
octl.cluster.clusterpolicy.delete,
octl.cluster.clusterpolicy.get,
octl.cluster.clusterpolicy.list,
