id,value
dispatch,
dispatch.create,
dispatch.create.api,
dispatch.create.application,
dispatch.create.base-image,
dispatch.create.eventdriver,
dispatch.create.function,
dispatch.create.image,
dispatch.create.secret,
dispatch.create.seed-images,
dispatch.create.subscription,
dispatch.delete,
dispatch.delete.api,
dispatch.delete.application,
dispatch.delete.base-image,
dispatch.delete.eventdriver,
dispatch.delete.function,
dispatch.delete.image,
dispatch.delete.secret,
dispatch.delete.subscription,
dispatch.emit,
dispatch.exec,
dispatch.get,
dispatch.get.api,
dispatch.get.application,
dispatch.get.base-image,
dispatch.get.eventdriver,
dispatch.get.function,
dispatch.get.image,
dispatch.get.run,
dispatch.get.secret,
dispatch.get.serviceclass,
dispatch.get.subscription,
dispatch.help,
dispatch.iam,
dispatch.iam.create,
dispatch.iam.create.organization,
dispatch.iam.create.policy,
dispatch.iam.delete,
dispatch.iam.delete.organization,
dispatch.iam.delete.policy,
dispatch.iam.get,
dispatch.iam.get.organization,
dispatch.iam.get.policy,
dispatch.iam.update,
dispatch.install,
dispatch.log,
dispatch.login,
dispatch.logout,
dispatch.manage,
dispatch.manage.bootstrap,
dispatch.manage.context,
dispatch.uninstall,
dispatch.update,
dispatch.version,
