id,value
tmc,
tmc.account,
tmc.account.provider,
tmc.account.provider.credential,
tmc.account.provider.credential.create,
tmc.account.provider.credential.delete,
tmc.account.provider.credential.get,
tmc.account.provider.credential.list,
tmc.account.provider.credential.update,
tmc.account.provider.credential.iam,
tmc.account.provider.credential.schema,
tmc.account.provider.credential.template,
tmc.account.provider.permissiontemplate,
tmc.account.provider.permissiontemplate.get,
tmc.account.provider.permissiontemplate.list,
tmc.audit,
tmc.audit.create,
tmc.audit.delete,
tmc.audit.get,
tmc.audit.get-user-info,
tmc.audit.list,
tmc.audit.schema,
tmc.audit.template,
tmc.audit.template.get,
tmc.audit.template.list,
tmc.cluster,
tmc.cluster.attach,
tmc.cluster.create,
tmc.cluster.delete,
tmc.cluster.get,
tmc.cluster.list,
tmc.cluster.reattach,
tmc.cluster.update,
tmc.cluster.upgrade,
tmc.cluster.validate,
tmc.cluster.auth,
tmc.cluster.auth.serverconfig,
tmc.cluster.auth.serverconfig.get,
tmc.cluster.auth.token,
tmc.cluster.auth.userconfig,
tmc.cluster.auth.userconfig.get,
tmc.cluster.custom-policy,
tmc.cluster.custom-policy.create,
tmc.cluster.custom-policy.delete,
tmc.cluster.custom-policy.get,
tmc.cluster.custom-policy.list,
tmc.cluster.custom-policy.update,
tmc.cluster.custom-policy.schema,
tmc.cluster.custom-policy.template,
tmc.cluster.custom-policy.template.get,
tmc.cluster.custom-policy.template.list,
tmc.cluster.dataprotection,
tmc.cluster.dataprotection.create,
tmc.cluster.dataprotection.delete,
tmc.cluster.dataprotection.get,
tmc.cluster.dataprotection.list,
tmc.cluster.dataprotection.backup,
tmc.cluster.dataprotection.backup.create,
tmc.cluster.dataprotection.backup.delete,
tmc.cluster.dataprotection.backup.get,
tmc.cluster.dataprotection.backup.list,
tmc.cluster.dataprotection.backup.update,
tmc.cluster.dataprotection.backup.schema,
tmc.cluster.dataprotection.backup.template,
tmc.cluster.dataprotection.backuplocation,
tmc.cluster.dataprotection.backuplocation.get,
tmc.cluster.dataprotection.backuplocation.list,
tmc.cluster.dataprotection.restore,
tmc.cluster.dataprotection.restore.create,
tmc.cluster.dataprotection.restore.delete,
tmc.cluster.dataprotection.restore.get,
tmc.cluster.dataprotection.restore.list,
tmc.cluster.dataprotection.restore.update,
tmc.cluster.dataprotection.restore.schema,
tmc.cluster.dataprotection.restore.template,
tmc.cluster.dataprotection.schedule,
tmc.cluster.dataprotection.schedule.create,
tmc.cluster.dataprotection.schedule.delete,
tmc.cluster.dataprotection.schedule.get,
tmc.cluster.dataprotection.schedule.list,
tmc.cluster.dataprotection.schedule.schema,
tmc.cluster.dataprotection.schedule.template,
tmc.cluster.dataprotection.snapshotlocation,
tmc.cluster.dataprotection.snapshotlocation.get,
tmc.cluster.dataprotection.snapshotlocation.list,
tmc.cluster.dataprotection.schema,
tmc.cluster.dataprotection.template,
tmc.cluster.dataprotection.template.get,
tmc.cluster.dataprotection.template.list,
tmc.cluster.effective-policy-set,
tmc.cluster.effective-policy-set.get,
tmc.cluster.inspection,
tmc.cluster.inspection.create,
tmc.cluster.inspection.delete,
tmc.cluster.inspection.get,
tmc.cluster.inspection.list,
tmc.cluster.inspection.schema,
tmc.cluster.inspection.template,
tmc.cluster.inspection.template.get,
tmc.cluster.inspection.template.list,
tmc.cluster.logs,
tmc.cluster.managed-resources,
tmc.cluster.managed-resources.list,
tmc.cluster.managed-resources.retain,
tmc.cluster.namespace,
tmc.cluster.namespace.attach,
tmc.cluster.namespace.create,
tmc.cluster.namespace.delete,
tmc.cluster.namespace.get,
tmc.cluster.namespace.list,
tmc.cluster.namespace.update,
tmc.cluster.namespace.iam,
tmc.cluster.namespace.iam.add-binding,
tmc.cluster.namespace.iam.get-policy,
tmc.cluster.namespace.iam.remove-binding,
tmc.cluster.namespace.iam.test-permission,
tmc.cluster.namespace.iam.update-policy,
tmc.cluster.namespace.schema,
tmc.cluster.namespace.template,
tmc.cluster.namespace.template.get,
tmc.cluster.namespace.template.list,
tmc.cluster.namespace-quota-policy,
tmc.cluster.namespace-quota-policy.create,
tmc.cluster.namespace-quota-policy.delete,
tmc.cluster.namespace-quota-policy.get,
tmc.cluster.namespace-quota-policy.list,
tmc.cluster.namespace-quota-policy.update,
tmc.cluster.namespace-quota-policy.schema,
tmc.cluster.namespace-quota-policy.template,
tmc.cluster.namespace-quota-policy.template.get,
tmc.cluster.namespace-quota-policy.template.list,
tmc.cluster.object,
tmc.cluster.object.list,
tmc.cluster.provisionedcluster,
tmc.cluster.provisionedcluster.kubeconfig,
tmc.cluster.provisionedcluster.kubeconfig.get,
tmc.cluster.provisionedcluster.kubeconfig.get-admin,
tmc.cluster.provisionedcluster.node,
tmc.cluster.provisionedcluster.node.validate,
tmc.cluster.provisionedcluster.nodepool,
tmc.cluster.provisionedcluster.nodepool.create,
tmc.cluster.provisionedcluster.nodepool.delete,
tmc.cluster.provisionedcluster.nodepool.get,
tmc.cluster.provisionedcluster.nodepool.list,
tmc.cluster.provisionedcluster.nodepool.update,
tmc.cluster.provisionedcluster.nodepool.schema,
tmc.cluster.provisionedcluster.nodepool.template,
tmc.cluster.provisionedcluster.versions,
tmc.cluster.provisionedcluster.versions.get,
tmc.cluster.security-policy,
tmc.cluster.security-policy.create,
tmc.cluster.security-policy.delete,
tmc.cluster.security-policy.get,
tmc.cluster.security-policy.list,
tmc.cluster.security-policy.update,
tmc.cluster.security-policy.schema,
tmc.cluster.security-policy.template,
tmc.cluster.security-policy.template.get,
tmc.cluster.security-policy.template.list,
tmc.cluster.iam,
tmc.cluster.iam.add-binding,
tmc.cluster.iam.get-policy,
tmc.cluster.iam.remove-binding,
tmc.cluster.iam.test-permission,
tmc.cluster.iam.update-policy,
tmc.cluster.options,
tmc.cluster.options.list,
tmc.cluster.schema,
tmc.cluster.template,
tmc.cluster.template.get,
tmc.cluster.template.list,
tmc.clustergroup,
tmc.clustergroup.create,
tmc.clustergroup.delete,
tmc.clustergroup.get,
tmc.clustergroup.list,
tmc.clustergroup.update,
tmc.clustergroup.custom-policy,
tmc.clustergroup.custom-policy.create,
tmc.clustergroup.custom-policy.delete,
tmc.clustergroup.custom-policy.get,
tmc.clustergroup.custom-policy.list,
tmc.clustergroup.custom-policy.update,
tmc.clustergroup.custom-policy.schema,
tmc.clustergroup.custom-policy.template,
tmc.clustergroup.custom-policy.template.get,
tmc.clustergroup.custom-policy.template.list,
tmc.clustergroup.effective-policy-set,
tmc.clustergroup.effective-policy-set.get,
tmc.clustergroup.namespace-quota-policy,
tmc.clustergroup.namespace-quota-policy.create,
tmc.clustergroup.namespace-quota-policy.delete,
tmc.clustergroup.namespace-quota-policy.get,
tmc.clustergroup.namespace-quota-policy.list,
tmc.clustergroup.namespace-quota-policy.update,
tmc.clustergroup.namespace-quota-policy.schema,
tmc.clustergroup.namespace-quota-policy.template,
tmc.clustergroup.namespace-quota-policy.template.get,
tmc.clustergroup.namespace-quota-policy.template.list,
tmc.clustergroup.security-policy,
tmc.clustergroup.security-policy.create,
tmc.clustergroup.security-policy.delete,
tmc.clustergroup.security-policy.get,
tmc.clustergroup.security-policy.list,
tmc.clustergroup.security-policy.update,
tmc.clustergroup.security-policy.schema,
tmc.clustergroup.security-policy.template,
tmc.clustergroup.security-policy.template.get,
tmc.clustergroup.security-policy.template.list,
tmc.clustergroup.iam,
tmc.clustergroup.iam.add-binding,
tmc.clustergroup.iam.get-policy,
tmc.clustergroup.iam.remove-binding,
tmc.clustergroup.iam.test-permission,
tmc.clustergroup.iam.update-policy,
tmc.clustergroup.schema,
tmc.clustergroup.template,
tmc.clustergroup.template.get,
tmc.clustergroup.template.list,
tmc.effectiveiampolicy,
tmc.effectiveiampolicy.list,
tmc.effectivepolicy,
tmc.effectivepolicy.list,
tmc.organization,
tmc.organization.custom-policy,
tmc.organization.custom-policy.create,
tmc.organization.custom-policy.delete,
tmc.organization.custom-policy.get,
tmc.organization.custom-policy.list,
tmc.organization.custom-policy.update,
tmc.organization.custom-policy.schema,
tmc.organization.custom-policy.template,
tmc.organization.custom-policy.template.get,
tmc.organization.custom-policy.template.list,
tmc.organization.effective-policy-set,
tmc.organization.effective-policy-set.get,
tmc.organization.image-policy,
tmc.organization.image-policy.create,
tmc.organization.image-policy.delete,
tmc.organization.image-policy.get,
tmc.organization.image-policy.list,
tmc.organization.image-policy.update,
tmc.organization.image-policy.schema,
tmc.organization.image-policy.template,
tmc.organization.image-policy.template.get,
tmc.organization.image-policy.template.list,
tmc.organization.namespace-quota-policy,
tmc.organization.namespace-quota-policy.create,
tmc.organization.namespace-quota-policy.delete,
tmc.organization.namespace-quota-policy.get,
tmc.organization.namespace-quota-policy.list,
tmc.organization.namespace-quota-policy.update,
tmc.organization.namespace-quota-policy.schema,
tmc.organization.namespace-quota-policy.template,
tmc.organization.namespace-quota-policy.template.get,
tmc.organization.namespace-quota-policy.template.list,
tmc.organization.network-policy,
tmc.organization.network-policy.create,
tmc.organization.network-policy.delete,
tmc.organization.network-policy.get,
tmc.organization.network-policy.list,
tmc.organization.network-policy.update,
tmc.organization.network-policy.schema,
tmc.organization.network-policy.template,
tmc.organization.network-policy.template.get,
tmc.organization.network-policy.template.list,
tmc.organization.security-policy,
tmc.organization.security-policy.create,
tmc.organization.security-policy.delete,
tmc.organization.security-policy.get,
tmc.organization.security-policy.list,
tmc.organization.security-policy.update,
tmc.organization.security-policy.schema,
tmc.organization.security-policy.template,
tmc.organization.security-policy.template.get,
tmc.organization.security-policy.template.list,
tmc.organization.iam,
tmc.organization.iam.add-binding,
tmc.organization.iam.get-policy,
tmc.organization.iam.remove-binding,
tmc.organization.iam.test-permission,
tmc.organization.iam.update-policy,
tmc.policy,
tmc.policy.insight,
tmc.policy.insight.list,
tmc.provider,
tmc.provider.backuplocation,
tmc.provider.backuplocation.get,
tmc.provider.backuplocation.list,
tmc.provider.snapshotlocation,
tmc.provider.snapshotlocation.get,
tmc.provider.snapshotlocation.list,
tmc.workspace,
tmc.workspace.create,
tmc.workspace.delete,
tmc.workspace.get,
tmc.workspace.list,
tmc.workspace.update,
tmc.workspace.effective-policy-set,
tmc.workspace.effective-policy-set.get,
tmc.workspace.image-policy,
tmc.workspace.image-policy.create,
tmc.workspace.image-policy.delete,
tmc.workspace.image-policy.get,
tmc.workspace.image-policy.list,
tmc.workspace.image-policy.update,
tmc.workspace.image-policy.schema,
tmc.workspace.image-policy.template,
tmc.workspace.image-policy.template.get,
tmc.workspace.image-policy.template.list,
tmc.workspace.network-policy,
tmc.workspace.network-policy.create,
tmc.workspace.network-policy.delete,
tmc.workspace.network-policy.get,
tmc.workspace.network-policy.list,
tmc.workspace.network-policy.update,
tmc.workspace.network-policy.schema,
tmc.workspace.network-policy.template,
tmc.workspace.network-policy.template.get,
tmc.workspace.network-policy.template.list,
tmc.workspace.iam,
tmc.workspace.iam.add-binding,
tmc.workspace.iam.get-policy,
tmc.workspace.iam.remove-binding,
tmc.workspace.iam.test-permission,
tmc.workspace.iam.update-policy,
tmc.workspace.schema,
tmc.workspace.template,
tmc.workspace.template.get,
tmc.workspace.template.list,
tmc.login,
tmc.login.switch,
tmc.update,
tmc.completion,
tmc.completion.bash,
tmc.completion.zsh,
tmc.configure,
tmc.iam,
tmc.iam.currentuser,
tmc.iam.directory,
tmc.iam.role,
tmc.iam.role.get,
tmc.iam.role.list,
tmc.options,
tmc.options.integration,
tmc.options.integration.get,
tmc.options.integration.list,
tmc.options.policydefinition,
tmc.options.policydefinition.create,
tmc.options.policydefinition.delete,
tmc.options.policydefinition.get,
tmc.options.policydefinition.list,
tmc.options.policydefinition.update,
tmc.options.policydefinition.policydefinitionversion,
tmc.options.policydefinition.policydefinitionversion.get,
tmc.options.policydefinition.policydefinitionversion.list,
tmc.options.policydefinition.schema,
tmc.options.policydefinition.template,
tmc.options.policydefinition.template.get,
tmc.options.policydefinition.template.list,
tmc.options.policytype,
tmc.options.policytype.get,
tmc.options.policytype.list,
tmc.options.policytype.policyrecipe,
tmc.options.policytype.policyrecipe.get,
tmc.options.policytype.policyrecipe.list,
tmc.options.policytype.policyrecipe.policyrecipeversion,
tmc.system,
tmc.system.context,
tmc.system.context.create,
tmc.system.context.current,
tmc.system.context.delete,
tmc.system.context.get,
tmc.system.context.list,
tmc.system.context.update,
tmc.system.context.use,
tmc.system.context.configure,
tmc.system.context.template,
tmc.system.context.template.get,
tmc.system.context.template.list,
tmc.version,
